Simulation started at Mon Apr 22 21:23:09 2019

1,92,4.69018,10,126
1,93,9.42211,4.25869
1,94,3.29357,5.65107
1,95,6.06452,1.57118
1,96,7.30281,4.4569
1,97,2.02302,4.3807,129
1,98,1.67241,4.20981
1,99,5.4262,7.69021,113
2,0,9.54064,8.63597
2,1,6.53876,7.60286
2,2,3.81895,3.63596
2,3,3.36381,1.84566,130
2,4,0,4.28595
2,5,7.44084,1.70505
2,6,5.0149,7.04493
2,7,8.0847,3.08739,133
2,8,4.13902,7.40777
2,9,8.02228,8.5964,124
2,10,8.57271,7.86596,116
2,11,9.97292,0.410309
2,12,0,3.19342,135
2,13,4.08255,6.85574
2,14,8.75189,2.60361
2,15,8.50829,8.66644
2,16,1.65602,4.91148,112
2,17,8.72673,3.06219
2,18,2.82102,1.30252
2,19,3.29566,6.73156
2,20,5.29449,3.51698
2,21,9.04302,0.136821
2,22,2.53605,7.56074
2,23,1.6552,8.71253,127
2,24,7.84956,1.31246
2,25,3.76027,3.62862
2,26,3.5316,3.50306,138
2,27,7.46901,5.00341,137
2,28,4.35017,5.66338
2,29,1.1214,1.54121,118
2,30,8.4712,2.59038,134
2,31,8.53599,8.01291
2,32,0.293281,0
2,33,1.82798,0.578189,114
2,34,7.9344,5.98933
2,35,6.92374,5.77945,111
2,36,0,7.4054
2,37,6.30715,1.9253
2,38,5.06074,3.2543
2,39,7.04378,5.43988
2,40,2.14871,0,119
2,41,8.02164,4.20521
2,42,3.59041,1.19688,121
2,43,7.58986,5.80782
2,44,8.24164,5.57164,128
2,45,6.78935,6.98562
2,46,8.74367,10
2,47,1.43752,5.70286
2,48,3.52152,2.09697
2,49,4.25567,7.35518,131
2,50,10,6.365
2,51,9.55414,8.42321
2,52,7.04052,8.44098
2,53,0.499658,7.58256
2,54,5.46658,2.58842
2,55,5.80499,5.34401
2,56,6.234,9.77175
2,57,3.12929,4.39486,117
2,58,10,5.51779,136
2,59,4.34561,1.06509
2,60,10,1.09438,115
2,61,6.71113,1.11041
2,62,6.57585,2.26875
2,63,0.465176,7.95438
2,64,10,1.30481
2,65,8.33867,4.20188,122
2,66,5.33393,7.64013
2,67,3.89244,3.00468,110
2,68,1.38113,1.3328
2,69,1.2258,5.99243,125
2,70,9.63395,3.99566
2,71,1.23897,2.72266
2,72,3.19839,1.14212,132
2,73,8.84766,6.95126,139
2,74,9.86494,7.48523
2,75,1.18056,2.76678
2,76,2.39288,5.4566
2,77,4.37964,7.54711
2,78,6.2701,4.78537,123
2,79,1.15515,4.87324
2,80,1.38226,6.55954
2,81,3.80851,1.05886
2,82,3.71979,3.23855
2,83,6.61297,2.22665
2,84,2.92039,1.76063
2,85,0.287743,0.540203
2,86,7.32376,3.66822
2,87,0.694949,4.60097,120
2,88,10,2.71094
2,89,9.46682,0
2,90,8.76268,8.51004
2,91,7.43525,2.26421
2,92,6.2952,10,126
2,93,9.62133,4.30367
2,94,3.7993,7.08133
2,95,5.78086,1.48319
2,96,7.73896,3.19018
2,97,2.0863,4.5999,129
2,98,3.14741,4.61751
2,99,5.21007,7.70335,113
3,0,8.13447,8.13569
3,1,6.22111,7.83993
3,2,3.21492,2.26814
3,3,3.45769,1.9005,130
3,4,0,2.9028
3,5,7.58572,1.5646
3,6,4.70548,5.66945
3,7,8.00385,3.02374,133
3,8,3.18475,8.48686
3,9,7.8778,8.59441,124
3,10,7.92568,9.22821,116
3,11,10,0.361228
3,12,1.29622,3.64085,135
3,13,4.34405,6.76674
3,14,10,3.28457
3,15,8.31356,8.709
3,16,2.62695,6.05266,112
3,17,8.94898,2.86778
3,18,3.14057,2.66066
3,19,3.58016,6.80048
3,20,6.41929,2.60883
3,21,9.10148,0.229305
3,22,2.18102,6.06589
3,23,1.30765,8.90564,127
3,24,8.55736,2.77269
3,25,3.69605,3.351
3,26,3.38877,5.01153,138
3,27,7.92689,4.97195,137
3,28,2.88518,5.75006
3,29,0.828442,1.2418,118
3,30,6.97683,2.26767,134
3,31,8.26155,7.82488
3,32,1.81571,0.11145
3,33,1.97434,0.31316,114
3,34,6.64018,6.76281
3,35,6.96518,5.60201,111
3,36,0,8.53436
3,37,6.5466,2.15331
3,38,6.51423,3.63653
3,39,7.31443,5.18197
3,40,0.73536,0.23357,119
3,41,8.1262,3.92929
3,42,4.07388,0,121
3,43,7.77038,6.24336
3,44,9.10167,6.74943,128
3,45,6.54255,7.05026
3,46,7.61965,8.77382
3,47,1.37025,5.47461
3,48,2.27651,1.36009
3,49,4.11512,7.07348,131
3,50,9.22606,5.12169
3,51,9.42699,8.30912
3,52,8.15039,7.34537
3,53,0.7312,7.75666
3,54,4.80726,1.08834
3,55,5.50679,5.54134
3,56,7.54131,8.9713
3,57,3.2656,4.10229,117
3,58,10,5.77505,136
3,59,4.57197,0.802705
3,60,9.08105,0,115
3,61,6.9361,1.3883
3,62,6.62781,3.84929
3,63,0.839625,7.97755
3,64,10,0.980303
3,65,8.33026,3.957,122
3,66,6.74703,8.20514
3,67,3.75824,2.87763,110
3,68,0.188747,0.352296
3,69,1.50084,6.16193,125
3,70,10,4.22138
3,71,1.49725,2.9066
3,72,4.19807,0,132
3,73,8.49543,6.96583,139
3,74,8.98142,8.68677
3,75,1.43619,2.88544
3,76,1.39904,6.62312
3,77,4.14715,7.43718
3,78,6.78824,3.34709,123
3,79,1.48976,4.65976
3,80,0.879447,5.30198
3,81,3.62776,0.98162
3,82,4.85422,2.44103
3,83,6.91466,2.50918
3,84,2.39144,3.23876
3,85,0.484973,0.481485
3,86,6.73094,5.15788
3,87,0.678719,4.26974,120
3,88,8.44496,2.34205
3,89,9.50816,0
3,90,7.37058,7.97562
3,91,7.55079,2.50136
3,92,7.67958,9.18681,126
3,93,9.67753,4.50001
3,94,3.56388,8.58
3,95,5.76188,1.77957
3,96,7.92298,1.86319
3,97,2.23876,4.76963,129
3,98,4.32467,5.59522
3,99,5.41419,7.63111,113
4,0,7.66933,6.71752
4,1,6.51778,8.10277
4,2,1.86072,1.63418
4,3,3.40005,1.80831,130
4,4,0,3.07951
4,5,7.41455,1.45775
4,6,6.1132,5.59196
4,7,8.09069,3.07895,133
4,8,4.43641,9.1999
4,9,7.84169,8.73432,124
4,10,6.53401,9.80927,116
4,11,9.86801,0.156754
4,12,0.0161235,4.13251,135
4,13,4.15019,6.56996
4,14,10,4.65399
4,15,8.35133,8.51329
4,16,4.12293,5.96878,112
4,17,8.65444,2.84692
4,18,2.26473,3.74675
4,19,3.36142,6.995
4,20,7.21418,3.81633
4,21,9.0404,0.320076
4,22,1.76567,4.58666
4,23,0.915096,8.96872,127
4,24,8.00128,1.24821
4,25,3.88056,3.56815
4,26,4.35288,6.18046,138
4,27,7.46957,5.01079,137
4,28,1.60951,5.02455
4,29,1.18,1.01404,118
4,30,5.76162,1.34001,134
4,31,8.44239,8.10411
4,32,2.38903,0
4,33,1.9752,0.0104022,114
4,34,7.99948,7.41516
4,35,6.80391,5.68683,111
4,36,0,7.37998
4,37,6.73818,1.88382
4,38,5.35117,2.68467
4,39,7.67052,5.0681
4,40,0,0.942044,119
4,41,7.83576,3.98137
4,42,4.15452,1.59592,121
4,43,8.07173,5.88077
4,44,7.74517,6.21392,128
4,45,6.79297,7.00151
4,46,9.26807,8.551
4,47,1.16046,5.36232
4,48,1.18637,0.408961
4,49,4.28498,6.80841,131
4,50,8.05778,4.23855
4,51,9.27665,8.39025
4,52,6.62318,7.66134
4,53,0.476814,7.89526
4,54,4.99258,2.71641
4,55,5.84127,5.66779
4,56,7.18341,7.48076
4,57,3.02538,3.88672,117
4,58,8.84158,6.80296,136
4,59,4.39838,0.502792
4,60,8.51868,1.3281,115
4,61,7.26863,1.2569
4,62,5.11165,4.29877
4,63,0.822309,7.60278
4,64,8.59513,1.22652
4,65,8.37463,4.19797,122
4,66,6.81408,6.68474
4,67,3.74638,3.06204,110
4,68,0,1.3369
4,69,1.30871,6.42167,125
4,70,8.70866,3.82069
4,71,1.18631,2.84448
4,72,3.00505,0,132
4,73,8.22163,7.18789,139
4,74,7.63443,8.04654
4,75,1.71534,2.84675
4,76,0.34831,7.73868
4,77,4.33713,7.26386
4,78,8.31685,3.32599,123
4,79,1.12627,4.81916
4,80,1.79239,6.30239
4,81,3.80651,1.06339
4,82,6.04151,3.15748
4,83,7.248,2.26478
4,84,3.80081,3.93037
4,85,0.322975,0.608387
4,86,6.54396,3.56553
4,87,1.00346,4.33696,120
4,88,10,2.33137
4,89,9.33454,0
4,90,8.55682,8.87915
4,91,7.73617,2.31367
4,92,6.22563,9.86785,126
4,93,9.50206,4.60451
4,94,2.94206,9.96375
4,95,5.96502,1.99622
4,96,7.05211,2.88121
4,97,2.02139,4.70034,129
4,98,3.56815,6.92546
4,99,5.20954,7.56037,113
5,0,8.91145,7.545
5,1,6.131,8.1894
5,2,2.09922,3.11028
5,3,3.38758,1.7003,130
5,4,0.36153,1.7048
5,5,7.2145,1.43135
5,6,6.85742,6.78939
5,7,8.17156,3.14258,133
5,8,5.87263,9.31099
5,9,7.80621,8.59425,124
5,10,5.20119,10,116
5,11,10,0.2206
5,12,0,2.78577,135
5,13,3.98152,6.78871
5,14,9.33622,3.21771
5,15,8.48847,8.65794
5,16,5.52841,6.48802,112
5,17,8.79117,2.5852
5,18,0.907027,4.06815
5,19,3.07268,6.94686
5,20,8.10154,2.67506
5,21,8.97472,0.232575
5,22,3.05754,5.41835
5,23,1.31037,9.01157,127
5,24,8.85354,2.62912
5,25,3.78256,3.83572
5,26,5.64845,5.39472,138
5,27,7.0227,4.90613,137
5,28,3.06094,5.24147
5,29,1.5978,1.04425,118
5,30,4.8441,2.56289,134
5,31,8.51766,7.78006
5,32,2.21677,0
5,33,2.07705,0,114
5,34,8.9936,8.54873
5,35,6.74446,5.85908,111
5,36,0,7.10319
5,37,6.91913,1.60709
5,38,6.6048,3.51362
5,39,7.85051,5.39578
5,40,0,0.0398878,119
5,41,7.76203,3.69565
5,42,2.55952,1.69307,121
5,43,7.71049,6.18374
5,44,9.13834,5.78271,128
5,45,6.88268,6.76267
5,46,8.18119,9.81022
5,47,1.33595,5.52302
5,48,2.3734,1.23601
5,49,4.02057,6.97928,131
5,50,7.21049,3.04402
5,51,9.39975,8.2718
5,52,6.05713,9.11453
5,53,0.188467,7.86735
5,54,6.57711,2.29904
5,55,5.51916,5.82307
5,56,8.55958,6.80552
5,57,2.78343,4.10035,117
5,58,9.80028,8.01928,136
5,59,4.3016,0.83553
5,60,8.54483,2.77012,115
5,61,7.61903,1.32803
5,62,4.00225,3.17181
5,63,0.606239,7.29609
5,64,9.84722,0.543473
5,65,8.22053,4.00747,122
5,66,5.3537,7.11301
5,67,3.56179,3.07082,110
5,68,0.810689,2.65066
5,69,1.04552,6.60904,125
5,70,9.20301,2.56223
5,71,1.5029,2.86213
5,72,4.21175,0.981791,132
5,73,8.0838,7.51236,139
5,74,6.8206,6.79674
5,75,1.44761,2.75876
5,76,0,8.54376
5,77,4.39397,7.51466
5,78,7.95422,4.81112,123
5,79,0.729954,4.79732
5,80,3.1433,6.39899
5,81,3.91309,1.22856
5,82,6.10236,1.77211
5,83,6.95138,1.97692
5,84,5.10972,4.79722
5,85,0.150897,0.721245
5,86,7.51595,2.29047
5,87,0.837972,4.62434,120
5,88,8.77666,3.35981
5,89,9.28633,0.193821
5,90,8.18628,10
5,91,7.75124,2.05031
5,92,6.2007,10,126
5,93,9.5491,4.40577
5,94,4.13319,9.02426
5,95,5.74295,2.19342
5,96,7.48994,4.14734
5,97,2.10637,4.91207,129
5,98,4.41678,5.65201
5,99,5.09688,7.74529,113
6,0,10,8.43482
6,1,5.74327,8.2717
6,2,0.963546,2.13765
6,3,3.34674,1.59954,130
6,4,1.55101,2.48305
6,5,7.19332,1.63202
6,6,6.34341,5.47657
6,7,8.07171,3.16747,133
6,8,7.29447,9.07979
6,9,7.77933,8.45228,124
6,10,3.81111,10,116
6,11,9.9637,0.461252
6,12,0,2.03763,135
6,13,3.74232,6.92687
6,14,10,1.90125
6,15,8.46019,8.85524
6,16,6.88257,5.84673,112
6,17,8.79033,2.88048
6,18,2.24524,4.46293
6,19,3.09859,6.65528
6,20,9.25466,3.54697
6,21,8.90341,0.149592
6,22,4.48503,5.98659
6,23,1.69099,8.89663,127
6,24,10,2.79418
6,25,3.92506,3.58895
6,26,6.82889,6.34469,138
6,27,6.65738,5.18398,137
6,28,1.63895,4.87862
6,29,1.20853,0.889533,118
6,30,4.69609,1.04125,134
6,31,8.73858,8.02878
6,32,0.825143,0
6,33,2.22051,0,114
6,34,8.82575,10
6,35,6.56743,5.90222,111
6,36,0,8.41213
6,37,6.59884,1.68916
6,38,5.64893,4.67339
6,39,7.59492,5.12294
6,40,1.35767,0.496904,119
6,41,8.00557,3.86226
6,42,4.13376,1.41875,121
6,43,7.43239,6.56444
6,44,8.57927,4.43574,128
6,45,7.13586,6.79419
6,46,6.53369,10
6,47,1.55494,5.42992
6,48,1.10435,1.93067
6,49,4.33448,7.00308,131
6,50,7.79663,1.70191
6,51,9.38635,8.10149
6,52,5.14821,7.84722
6,53,0.0259781,7.62751
6,54,5.44393,1.11547
6,55,5.34708,5.50962
6,56,7.7699,5.49167
6,57,2.66703,4.4014,117
6,58,10,9.51081,136
6,59,4.51051,1.112
6,60,7.2389,2.15802,115
6,61,7.51413,0.986217
6,62,4.97278,4.42036
6,63,0.833348,6.99747
6,64,8.81386,1.52656
6,65,8.42058,4.14895,122
6,66,4.0982,7.97314
6,67,3.38903,3.00523,110
6,68,1.9816,3.65671
6,69,1.36571,6.566,125
6,70,10,2.13809
6,71,1.35356,2.58242
6,72,4.00411,0,132
6,73,8.42671,7.59417,139
6,74,8.11691,7.53423
6,75,1.22865,2.93619
6,76,0,7.68235
6,77,4.52053,7.2908
6,78,9.04147,3.73641,123
6,79,0.541558,4.44796
6,80,1.93079,5.79557
6,81,3.86998,1.42035
6,82,6.97936,0.697946
6,83,6.60991,2.20982
6,84,6.23713,5.88975
6,85,0,0.722286
6,86,6.03963,1.66517
6,87,1.13429,4.47544,120
6,88,9.13437,1.80216
6,89,9.28466,0
6,90,6.69602,9.94836
6,91,8.0097,1.99754
6,92,7.80563,9.95536,126
6,93,9.36073,4.48469
6,94,3.30966,10
6,95,5.53188,1.98449
6,96,6.93539,2.92781
6,97,1.88457,4.85865,129
6,98,3.20359,6.58476
6,99,5.31309,7.75706,113
7,0,8.53293,8.70923
7,1,5.35134,8.3308
7,2,1.78926,3.38423
7,3,3.30577,1.49883,130
7,4,0.371212,1.6902
7,5,7.37585,1.54601
7,6,7.21489,6.58483
7,7,8.08232,3.26982,133
7,8,6.15482,8.19873
7,9,7.92167,8.47711,124
7,10,2.55584,9.16414,116
7,11,10,0.221789
7,12,0.487829,0.756062,135
7,13,3.55015,6.72844
7,14,8.6316,1.10689
7,15,8.50031,8.66
7,16,6.87733,7.34505,112
7,17,9.06081,2.76202
7,18,1.53781,5.66551
7,19,2.82506,6.75955
7,20,9.34819,4.98959
7,21,8.99918,0.202492
7,22,4.72863,4.4696
7,23,1.38228,9.14719,127
7,24,10,3.80404
7,25,3.88729,3.30652
7,26,7.59202,5.03567,138
7,27,7.09054,5.33572,137
7,28,0.607271,5.92233
7,29,1.1892,1.30798,118
7,30,6.10974,0.459107,134
7,31,8.73047,8.36135
7,32,2.26142,0.517033
7,33,2.32563,0,114
7,34,9.70724,10
7,35,6.62267,6.07586,111
7,36,0,9.30998
7,37,6.83946,1.91594
7,38,4.14925,4.57485
7,39,7.31526,4.87483
7,40,2.52929,1.32117,119
7,41,8.18176,3.62556
7,42,5.44867,0.510755,121
7,43,7.86723,6.74663
7,44,9.75055,3.56685,128
7,45,7.39097,6.79681
7,46,4.92532,9.57564
7,47,1.7538,5.5606
7,48,0.0240444,0.96839
7,49,4.02313,6.95653,131
7,50,7.3004,3.07979
7,51,9.53591,8.18405
7,52,6.2769,8.92344
7,53,0,7.75793
7,54,6.22237,2.55733
7,55,5.28602,5.15729
7,56,7.11325,6.8768
7,57,2.86597,4.14723,117
7,58,8.68099,8.69917,136
7,59,4.18744,0.986686
7,60,8.1614,1.04937,115
7,61,7.20699,1.16926
7,62,4.18303,5.79044
7,63,1.16791,6.82771
7,64,7.66907,0.675842
7,65,8.63678,4.03366,122
7,66,4.4174,6.48511
7,67,3.57382,3.00448,110
7,68,1.92061,2.11416
7,69,1.62821,6.37766,125
7,70,10,2.10501
7,71,1.55578,2.33819
7,72,3.14315,0,132
7,73,8.19413,7.85911,139
7,74,6.88572,6.69252
7,75,0.991129,2.78451
7,76,1.4079,7.07709
7,77,4.27721,7.20761
7,78,7.56886,3.32589,123
7,79,0.751833,4.7846
7,80,1.96776,7.14942
7,81,3.70804,1.53178
7,82,7.3013,2.04676
7,83,6.71271,2.61017
7,84,5.72366,4.40616
7,85,0.0111858,0.516804
7,86,4.59266,2.35567
7,87,1.16525,4.80562,120
7,88,9.67151,3.30739
7,89,9.27551,0.199518
7,90,6.78585,8.45991
7,91,8.26534,1.93244
7,92,9.40239,9.78757,126
7,93,9.54056,4.38788
7,94,3.32502,10
7,95,5.4548,1.69767
7,96,7.68742,4.03652
7,97,1.66208,4.80812,129
7,98,4.42848,5.66743
7,99,5.27156,7.96957,113
8,0,9.64635,7.7153
8,1,5.20144,7.96387
8,2,2.0446,1.91095
8,3,3.19962,1.52238,130
8,4,1.04197,0.436956
8,5,7.4157,1.3482
8,6,6.10729,7.45714
8,7,8.06668,3.16812,133
8,8,7.06122,7.07913
8,9,7.80016,8.55531,124
8,10,1.76218,7.88176,116
8,11,10,0
8,12,1.74879,0.217206,135
8,13,3.29941,6.84434
8,14,8.09475,0
8,15,8.31784,8.57979
8,16,5.88165,6.2254,112
8,17,8.85273,2.55252
8,18,0.201863,5.26312
8,19,2.64015,6.98647
8,20,7.90627,5.09342
8,21,8.98284,0.310675
8,22,5.30757,3.04641
8,23,1.32238,8.75413,127
8,24,10,2.74068
8,25,3.68738,3.10345
8,26,8.58025,6.18428,138
8,27,7.11737,5.7939,137
8,28,1.60835,6.99544
8,29,0.770459,1.29675,118
8,30,7.62146,0.68708,134
8,31,8.50768,8.6084
8,32,1.14272,1.55565
8,33,2.49911,0.248126,114
8,34,10,10
8,35,6.74735,6.20874,111
8,36,0,10
8,37,6.58793,1.70133
8,38,2.82866,3.85735
8,39,7.3313,5.24834
8,40,3.13209,2.62069,119
8,41,8.31579,3.36268
8,42,6.85334,0,121
8,43,7.91567,6.27766
8,44,10,3.9551,128
8,45,7.36815,6.54271
8,46,3.5887,10
8,47,1.51723,5.58626
8,48,1.14376,1.88451
8,49,4.28258,7.13484,131
8,50,6.99445,4.512
8,51,9.60189,8.34163
8,52,6.59243,7.39615
8,53,0.281509,7.68955
8,54,5.18043,3.82196
8,55,5.26586,4.80028
8,56,8.51795,6.26311
8,57,2.60935,4.343,117
8,58,10,8.33316,136
8,59,4.27128,1.32292
8,60,7.80035,0,115
8,61,6.85065,1.13996
8,62,4.26893,7.36949
8,63,0.811118,6.94369
8,64,8.77613,0
8,65,8.39177,4.03548,122
8,66,5.80028,7.12052
8,67,3.38909,2.99963,110
8,68,1.87455,0.571094
8,69,1.7619,6.67177,125
8,70,9.37755,3.30529
8,71,1.32301,2.5535
8,72,3.60725,0,132
8,73,8.54603,7.83795,139
8,74,7.9556,5.65345
8,75,0.779151,2.59879
8,76,0,7.49418
8,77,4.02018,7.21596
8,78,7.02872,1.89573,123
8,79,0.888276,5.15733
8,80,3.23824,7.61864
8,81,3.88256,1.62225
8,82,6.14256,2.80853
8,83,6.36575,2.83483
8,84,7.16753,5.02254
8,85,0,0.625229
8,86,3.70465,1.02077
8,87,1.49538,4.83711,120
8,88,10,2.8151
8,89,9.27261,0.399225
8,90,5.86219,9.63054
8,91,8.00985,1.99814
8,92,10,10,126
8,93,9.58974,4.18966
8,94,4.20397,8.76353
8,95,5.17063,1.784
8,96,8.05919,2.74945
8,97,1.60783,5.02973,129
8,98,2.93484,6.00043
8,99,5.08396,8.0777,113
9,0,9.76034,6.22715
9,1,5.42177,8.29336
9,2,0.647633,1.37781
9,3,3.25287,1.61718,130
9,4,1.43671,1.8025
9,5,7.61624,1.3706
9,6,7.09251,8.46562
9,7,8.0785,3.27034,133
9,8,6.61415,8.44851
9,9,7.76604,8.4149,124
9,10,2.78175,8.993,116
9,11,9.93304,0.233981
9,12,0.861622,0,135
9,13,3.03559,6.76245
9,14,9.58745,0
9,15,8.32158,8.77908
9,16,6.3355,7.65334,112
9,17,8.60025,2.70565
9,18,0,5.86441
9,19,2.86243,6.796
9,20,8.44458,6.43511
9,21,9.09158,0.322799
9,22,6.84397,3.0362
9,23,1.53551,8.41849,127
9,24,8.79735,1.65122
9,25,3.63364,2.82361
9,26,8.62156,4.66962,138
9,27,7.26333,5.35876,137
9,28,2.51824,8.14687
9,29,0.510116,1.62492,118
9,30,6.09838,0.554734,134
9,31,8.82524,8.70751
9,32,0.765148,3.03473
9,33,2.63149,0.52041,114
9,34,10,10
9,35,6.71832,6.38863,111
9,36,0,10
9,37,6.53199,2.0272
9,38,1.71751,4.86932
9,39,7.17791,5.58928
9,40,2.30563,1.45061,119
9,41,8.04385,3.24816
9,42,8.41352,0.345433,121
9,43,7.80463,6.73586
9,44,8.64021,3.42799,128
9,45,7.11382,6.5225
9,46,4.54665,10
9,47,1.50136,5.82368
9,48,0,2.20712
9,49,4.45156,7.40046,131
9,50,6.56149,5.91105
9,51,9.4581,8.24938
9,52,7.57197,8.60969
9,53,0.470678,7.47014
9,54,5.9405,2.37033
9,55,5.19243,5.15024
9,56,9.99566,6.67076
9,57,2.38627,4.10974,117
9,58,10,9.5652,136
9,59,4.56679,1.14195
9,60,6.43783,0,115
9,61,6.49319,1.14772
9,62,5.00203,8.77069
9,63,0.81926,6.56861
9,64,8.39139,0
9,65,8.56722,4.20652,122
9,66,4.29409,7.33848
9,67,3.22959,3.09295,110
9,68,2.44556,0
9,69,1.51363,6.46505,125
9,70,8.02686,3.36657
9,71,1.27771,2.86732
9,72,4.62711,1.17469,132
9,73,8.36379,8.13973,139
9,74,7.7954,7.13623
9,75,1.05826,2.63778
9,76,1.49317,7.83908
9,77,4.27277,7.26424
9,78,8.55573,1.8228,123
